"taxon_level","genotype","prevalence","is_core","taxon_name"
"Order","F42/H95",0.467,FALSE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","F42/MO17",0.75,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","F42/OH43",0.707,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","LH74/PHN82",0.647,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","PHG39/PHN82",0.667,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","PHW52/PHM49",0.706,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","PHW52/PHN82",0.818,TRUE,"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales"
"Order","2369/LH123HT",0.435,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","B14A/H95",0.647,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","B14A/MO17",0.467,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","B14A/OH43",0.5,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","B37/H95",0.421,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","B37/MO17",0.516,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","B37/OH43",0.415,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","B73/MO17",0.4,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","B73/PHM49",0.75,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","B73/PHN82",0.909,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","CG119/CG108",0.483,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","CG44/CGR01",0.364,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","F42/H95",0.533,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","F42/MO17",0.417,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","F42/OH43",0.39,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","LH74/PHN82",0.529,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","PHG39/PHN82",0.333,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","PHW52/PHM49",0.706,TRUE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","PHW52/PHN82",0.455,FALSE,"d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales"
"Order","2369/LH123HT",0.565,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","B14A/H95",0.353,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","B14A/MO17",0.867,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","B14A/OH43",0.25,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","B37/H95",0.421,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","B37/MO17",0.419,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","B37/OH43",0.39,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","B73/MO17",0.467,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","B73/PHM49",0.5,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","B73/PHN82",0.545,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","CG119/CG108",0.379,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","CG44/CGR01",0.273,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","F42/H95",0.467,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","F42/MO17",0.5,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","F42/OH43",0.439,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","LH74/PHN82",0.529,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","PHG39/PHN82",0.467,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","PHW52/PHM49",0.412,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","PHW52/PHN82",0.727,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales"
"Order","2369/LH123HT",0.609,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","B14A/H95",0.294,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","B14A/MO17",0.533,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","B14A/OH43",0.35,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","B37/H95",0.474,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","B37/MO17",0.355,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","B37/OH43",0.341,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","B73/MO17",0.467,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","B73/PHM49",0.667,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","B73/PHN82",0.727,TRUE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","CG119/CG108",0.414,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","CG44/CGR01",0.318,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","F42/H95",0.4,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","F42/MO17",0.417,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","F42/OH43",0.512,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","LH74/PHN82",0.471,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","PHG39/PHN82",0.467,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","PHW52/PHM49",0.294,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","PHW52/PHN82",0.545,FALSE,"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales"
"Order","2369/LH123HT",0.522,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","B14A/H95",0.353,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","B14A/MO17",0.133,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","B14A/OH43",0.4,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","B37/H95",0.386,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","B37/MO17",0.484,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","B37/OH43",0.585,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","B73/MO17",0.4,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","B73/PHM49",0.25,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","B73/PHN82",0.273,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","CG119/CG108",0.448,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","CG44/CGR01",0.682,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","F42/H95",0.467,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","F42/MO17",0.5,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","F42/OH43",0.415,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","LH74/PHN82",0.235,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","PHG39/PHN82",0.4,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","PHW52/PHM49",0.353,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","PHW52/PHN82",0.182,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales"
"Order","2369/LH123HT",0.565,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","B14A/H95",0.353,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","B14A/MO17",0.4,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","B14A/OH43",0.3,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","B37/H95",0.526,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","B37/MO17",0.484,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","B37/OH43",0.537,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","B73/MO17",0.6,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","B73/PHM49",0.417,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","B73/PHN82",0.091,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","CG119/CG108",0.69,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","CG44/CGR01",0.773,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","F42/H95",0.267,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","F42/MO17",0.667,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","F42/OH43",0.488,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","LH74/PHN82",0.588,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","PHG39/PHN82",0.267,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","PHW52/PHM49",0.353,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","PHW52/PHN82",0.455,FALSE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales"
"Order","2369/LH123HT",0.913,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","B14A/H95",0.824,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","B14A/MO17",0.933,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","B14A/OH43",0.95,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","B37/H95",0.947,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","B37/MO17",0.968,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","B37/OH43",0.805,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","B73/MO17",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","B73/PHM49",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","B73/PHN82",0.818,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","CG119/CG108",0.931,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","CG44/CGR01",0.955,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","F42/H95",0.867,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","F42/MO17",0.917,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","F42/OH43",0.902,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","LH74/PHN82",0.882,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","PHG39/PHN82",0.867,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","PHW52/PHM49",0.882,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","PHW52/PHN82",0.818,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales"
"Order","2369/LH123HT",0.696,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","B14A/H95",0.824,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","B14A/MO17",0.867,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","B14A/OH43",0.75,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","B37/H95",0.772,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","B37/MO17",0.71,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","B37/OH43",0.78,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","B73/MO17",0.8,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","B73/PHM49",0.75,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","B73/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","CG119/CG108",0.931,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","CG44/CGR01",0.682,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","F42/H95",0.733,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","F42/MO17",0.75,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","F42/OH43",0.829,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","LH74/PHN82",0.824,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","PHG39/PHN82",0.733,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","PHW52/PHM49",0.647,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","PHW52/PHN82",0.909,TRUE,"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales"
"Order","2369/LH123HT",0.913,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","B14A/H95",0.941,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","B14A/MO17",0.933,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","B14A/OH43",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","B37/H95",0.982,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","B37/MO17",0.935,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","B37/OH43",0.902,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","B73/MO17",0.867,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","B73/PHM49",0.917,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","B73/PHN82",0.818,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","CG119/CG108",0.931,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","CG44/CGR01",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","F42/H95",0.933,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","F42/MO17",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","F42/OH43",0.951,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","LH74/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","PHG39/PHN82",0.933,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","PHW52/PHM49",0.941,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","PHW52/PHN82",1,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales"
"Order","2369/LH123HT",0.435,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","B14A/H95",0.882,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","B14A/MO17",0.733,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","B14A/OH43",0.7,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","B37/H95",0.649,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","B37/MO17",0.774,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","B37/OH43",0.707,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","B73/MO17",0.8,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","B73/PHM49",0.667,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","B73/PHN82",0.818,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","CG119/CG108",0.793,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","CG44/CGR01",0.727,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","F42/H95",0.667,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","F42/MO17",0.833,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","F42/OH43",0.756,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","LH74/PHN82",0.588,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","PHG39/PHN82",0.733,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","PHW52/PHM49",0.529,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","PHW52/PHN82",0.818,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales"
"Order","2369/LH123HT",0.783,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","B14A/H95",0.765,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","B14A/MO17",0.667,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","B14A/OH43",0.8,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","B37/H95",0.86,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","B37/MO17",0.935,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","B37/OH43",0.756,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","B73/MO17",0.667,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","B73/PHM49",0.917,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","B73/PHN82",0.818,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","CG119/CG108",0.897,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","CG44/CGR01",0.818,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","F42/H95",0.867,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","F42/MO17",0.917,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","F42/OH43",0.756,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","LH74/PHN82",0.765,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","PHG39/PHN82",0.8,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","PHW52/PHM49",0.588,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","PHW52/PHN82",0.727,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales"
"Order","2369/LH123HT",0.217,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","B14A/H95",0.235,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","B14A/MO17",0.267,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","B14A/OH43",0.2,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","B37/H95",0.228,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","B37/MO17",0.226,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","B37/OH43",0.244,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","B73/MO17",0.333,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","B73/PHM49",0.417,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","B73/PHN82",0.273,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","CG119/CG108",0.379,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","CG44/CGR01",0.318,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","F42/H95",0.2,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","F42/MO17",0.5,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","F42/OH43",0.22,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","LH74/PHN82",0.294,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","PHG39/PHN82",0.4,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","PHW52/PHM49",0.235,FALSE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","PHW52/PHN82",0.636,TRUE,"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales"
"Order","2369/LH123HT",0.391,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","B14A/H95",0.235,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","B14A/MO17",0.4,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","B14A/OH43",0.4,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
"Order","B37/H95",0.386,FALSE,"d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales"
