SampleID	Observed	location	pedigree	rep_number	plot_number	Corrected_pedigree	Sub	Grower	Day.before.extract	Date.Received	Date.Reported	E.Depth	X1.1.Soil.pH	WDRF.Buffer.pH	X1.1.S.Salts.mmho.cm	Texture.No	Organic.Matter.LOI..	Nitrate.N.ppm.N	lbs.N.A	Potassium.ppm.K	Sulfate.S.ppm.S	Calcium.ppm.Ca	Magnesium.ppm.Mg	Sodium.ppm.Na	CEC.Sum.of.Cations.me.100g	X.H.Sat	X.K.Sat	X.Ca.Sat	X.Mg.Sat	X.Na.Sat	Mehlich.P.III.ppm.P	X..Sand	X..Silt	X..Clay	Texture	Temperature..C.	Dew.Point..C.	Relative.Humidity....	Solar.Radiation..W.m2.	Rainfall..mm.	Wind.Speed..m.s.	Wind.Direction..degrees.	Wind.Gust..m.s.	Soil.Temperature..C.	Soil.Moisture...VWC.	PAR..uM.m2s.	Simpson	Chao1	se.chao1	Shannon
NCH1-1-155	10	NCH1	PHW52XPHM49	1	155	PHW52XPHM49	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.845784	10	0	2.05590830839883
NCH1-1-171	19	NCH1	F42XMO17	1	171	F42XMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.929655111111111	19	0	2.77067877506532
NCH1-1-200	28	NCH1	LH74XPHN82	1	200	LH74XPHN82	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.845311111111111	28	0	2.55137679195847
NCH1-1-219	29	NCH1	B73XPHM49	1	219	B73XPHM49	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.909956444444444	29	0	2.81074066836179
NCH1-1-230	79	NCH1	B37XMO17	1	230	B37XMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.962543111111111	79	0	3.87957517611006
NCH1-1-249	27	NCH1	B37XH95	1	249	B37XH95	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.954106666666667	27	0	3.16222471185091
NCH1-1-250	70	NCH1	2369XLH123HT	1	250	2369XLH123HT	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.964919111111111	70	0	3.83489662461176
NCH1-1-276	39	NCH1	F42XH95	1	276	F42XH95	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.966412444444444	39	0	3.52609366299233
NCH1-1-278	19	NCH1	B14AXOH43	1	278	B14AXOH43	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.894255111111111	19	0	2.51650774912025
NCH1-1-288	50	NCH1	2369XLH123HT	1	288	2369XLH123HT	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.940924444444444	50	0	3.37241167429022
NCH1-1-298	47	NCH1	CG119XCG108	1	298	CG119XCG108	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.966603555555556	47	0	3.57358725268139
NCH1-1-382	49	NCH1	B73XPHN82	1	382	B73XPHN82	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.960143111111111	49	0	3.6090197602701
NCH1-1-388	24	NCH1	LH74XPHN82	1	388	LH74XPHN82	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.906873777777778	24	0	2.6801692063737
NCH1-1-395	66	NCH1	B73XMO17	1	395	B73XMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.977550222222222	66	0	4.02043331563031
NCH1-1-428	53	NCH1	B73XPHM49	1	428	B73XPHM49	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.964842666666667	53	0	3.66566581769792
NCH1-1-43	32	NCH1	PHG39XPHN82	1	43	PHG39XPHN82	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.962786666666667	32	0	3.37602547259976
NCH1-1-437	64	NCH1	PHG39XPHN82	1	437	PHG39XPHN82	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.976464888888889	64	0	3.99286473489909
NCH1-1-45	12	NCH1	B14AXH95	1	45	B14AXH95	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.858156444444444	12	0	2.1255913578159
NCH1-1-456	55	NCH1	B14AXMO17	1	456	B14AXMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.970513777777778	55	0	3.81602772723052
NCH1-1-457	16	NCH1	B37XH95	1	457	B37XH95	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.919590222222222	16	0	2.61681278472074
NCH1-1-487	76	NCH1	F42XMO17	1	487	F42XMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.969230222222222	76	0	3.93138126606125
NCH1-1-50	24	NCH1	B14AXMO17	1	50	B14AXMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.947224888888889	24	0	3.04996508673959
NCH1-1-96	48	NCH1	CG119XCG108	1	96	CG119XCG108	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.963738666666667	48	0	3.55111117438639
NCH1-2-848	61	NCH1	B73XPHN82	2	848	B73XPHN82	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.973500444444444	61	0	3.90445627018016
NCH1-2-859	48	NCH1	PHW52XPHM49	2	859	PHW52XPHM49	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.962024	48	0.49476425362658	3.60574823477875
NCH1-2-862	80	NCH1	B14AXMO17	2	862	B14AXMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.982820444444444	80	0	4.21493552934834
NCH1-2-874	50	NCH1	F42XH95	2	874	F42XH95	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.942597333333333	50	0	3.47464726803159
NCH1-2-896	30	NCH1	B73XMO17	2	896	B73XMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.959536888888889	30	0	3.29559188806298
NCH1-2-898	65	NCH1	LH74XPHN82	2	898	LH74XPHN82	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.979731555555556	65	0	4.02869948457859
NCH1-2-906	28	NCH1	B14AXH95	2	906	B14AXH95	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.953223111111111	28	0	3.20409909604124
NCH1-2-961	42	NCH1	B37XMO17	2	961	B37XMO17	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.971454222222222	42	0	3.64478211919849
NCH1-2-968	22	NCH1	B37XH95	2	968	B37XH95	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.946761777777778	22	0	2.99817374579837
NCH1-2-975	54	NCH1	B14AXOH43	2	975	B14AXOH43	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.961131555555556	54	0	3.66957943769101
NCH1-2-989	41	NCH1	CG119XCG108	2	989	CG119XCG108	N	Jim Holland 	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	0.962167111111111	41	0	3.47483316873203
NEH1-1-125	21	NEH1	LH74XPHN82	1	125	OH43XB37	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.946866666666667	21	0	2.98167891450826
NEH1-1-135	38	NEH1	B37XMO17	1	135	B37XMO17		James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.969018666666667	38	0	3.55845021090032
NEH1-1-145	36	NEH1	CG119XCG108	1	145	CG119XCG108		James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.956517333333333	36	0	3.34609946118088
NEH1-1-149	20	NEH1	B37XOH43	1	149	B37XOH43	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.936152888888889	20	0	2.8604897908556
NEH1-1-16	37	NEH1	B14AXH95	1	16	B14AXH95	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.965749333333333	37	0.246598480958036	3.4558021467988
NEH1-1-184	63	NEH1	B37XH95	1	184	B37XH95		James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.976317333333333	63	0	3.91886350876453
NEH1-1-198	44	NEH1	B73XMO17	1	198	B37XH95	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.952128	44	0	3.48873738411113
NEH1-1-28	33	NEH1	2369XLH123HT	1	28	2369XLH123HT	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.958974222222222	33	0	3.30992670882314
NEH1-1-35	20	NEH1	F42XH95	1	35	F42XOH43	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.925713777777778	20	0	2.78561188817105
NEH1-1-53	19	NEH1	B14AXOH43	1	53	B14AXOH43	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.94352	19	0	2.90337149395426
NEH1-1-72	50	NEH1	B73XPHM49	1	72	B37XH95	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.970779555555556	50	0	3.73443056681845
NEH1-1-79	34	NEH1	F42XMO17	1	79	F42XOH43	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.937677333333333	34	0	3.22951392119041
NEH1-1-85	29	NEH1	CG44XCGR01	1	85	CG44XCGR01	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.926591111111111	29	0	2.99808556721011
NEH1-1-89	47	NEH1	B73XPHN82	1	89	B37XH95	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.973426666666667	47	0	3.739037432674
NEH1-2-210	17	NEH1	B37XOH43	2	210	B37XOH43	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.919867555555556	17	0	2.66914394160279
NEH1-2-220	53	NEH1	CG44XCGR01	2	220	CG44XCGR01	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.947219555555556	53	0	3.35950941322719
NEH1-2-231	34	NEH1	B73XMO17	2	231	B37XH95	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.961961777777778	34	0	3.38352436434819
NEH1-2-233	27	NEH1	CG119XCG108	2	233	CG119XCG108	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.951759111111111	27	0	3.13699884893514
NEH1-2-248	32	NEH1	LH74XPHN82	2	248	OH43XB37	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.95316	32	0	3.25852152878037
NEH1-2-279	36	NEH1	2369XLH123HT	2	279	2369XLH123HT	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.968078222222222	36	0	3.51487306073415
NEH1-2-300	24	NEH1	F42XH95	2	300	F42XOH43	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.945856888888889	24	0	3.02171576619392
NEH1-2-314	53	NEH1	B37XMO17	2	314	B37XMO17	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.970254222222222	53	0	3.76930985857545
NEH1-2-346	21	NEH1	B73XPHN82	2	346	B37XH95	Y	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.937333333333333	21	0	2.88445667883775
NEH1-2-347	24	NEH1	B14AXH95	2	347	B14AXH95	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.949438222222222	24	0	3.07443128761659
NEH1-2-355	46	NEH1	F42XOH43	2	355	F42XOH43	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.968019555555556	46	0	3.62740503253566
NEH1-2-372	24	NEH1	B37XH95	2	372	B37XH95	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.944243555555556	24	0	3.01617287445215
NEH1-2-381	61	NEH1	B14AXOH43	2	381	B14AXOH43	N	James Schnable	2	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	NA	0.977562666666667	61	0	3.94105743140695
NEH2-1-106	40	NEH2	2369XLH123HT	1	106	2369XLH123HT	N	James Schnable	2	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam	24.3453187847668	17.6572186563971	69.1832819854514	NA	0.050578571428571	3.44413928571429	170.470039468963	9.7671662763466	NA	13.587526652452	NA	0.960728	40	0.246855220726644	3.39948817135392
NEH2-1-167-1	23	NEH2	F42XH95	1	167	F42XH95		James Schnable	2	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam	24.3453187847668	17.6572186563971	69.1832819854514	NA	0.050578571428571	3.44413928571429	170.470039468963	9.7671662763466	NA	13.587526652452	NA	0.935762666666667	23	0	2.94307549225915
NEH2-1-174-1	45	NEH2	CG119XCG108	1	174	CG119XCG108	N	James Schnable	2	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam	24.3453187847668	17.6572186563971	69.1832819854514	NA	0.050578571428571	3.44413928571429	170.470039468963	9.7671662763466	NA	13.587526652452	NA	0.970033777777778	45	0	3.65555040393486
