Feature ID	Domain 	Phylum	Class 	Order 	Family 	Genus	Species	Confidence
8c0c5c8080e4ae33a873dbe0388ec6d7	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Mycobacteriaceae	 g__Mycobacterium		0.99990178231949
d1aea5a6fc461c1c053246a6de9509e4	d__Bacteria	 p__Chloroflexi	 c__Chloroflexia	 o__Chloroflexales	 f__Roseiflexaceae	 g__uncultured	 s__uncultured_Chloroflexaceae	0.986463569343008
602ba304e4ad34b165cd69003c5c1c35	d__Bacteria	 p__Chloroflexi	 c__Chloroflexia	 o__Kallotenuales	 f__AKIW781	 g__AKIW781		0.999984872181003
7428b62ccfbb41454ce75166685d9467	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__67-14	 g__67-14	 s__uncultured_Conexibacteraceae	0.979188259989238
5619b055d4d3463ee5559ef8311ff51b	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter		0.999996986404262
dfde864688a728c4692328a2b45d79cf	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae			0.999948900905511
569f5c60ed01e37c0156865832d58f49	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia					0.985711588751049
2995d9030393635921b55c5e3c8df84f	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae	 g__Vicinamibacteraceae	 s__uncultured_microorganism	0.992656366774867
d1008d2bca13bb258c6c5813116d11ec	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__uncultured	 s__planctomycete_WY69	0.999949343958681
d47e70a130ac163b1f6473ca091aa723	d__Bacteria	 p__Armatimonadota	 c__Fimbriimonadia	 o__Fimbriimonadales	 f__Fimbriimonadaceae	 g__Fimbriimonadaceae		0.99746576279421
d6e854042274378b9c6b0bf95298321d	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.999999819756938
df481afb874b9c85629400a212a0b082	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia	 o__Blastocatellales	 f__Blastocatellaceae	 g__Blastocatella	 s__metagenome	0.943540123798593
4b108231fc1b90427675628c54a505a0	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__uncultured	 s__uncultured_Desulfovibrio	0.974323285992832
0fa1935bdfc33ffeb4eb41b58601a4b9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.999998979875425
d90895bf8110528f9e3ffedef5b7b501	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus		0.999999999999462
09dbc8d85e95f7140cd9fe6ba6fcd53b	d__Bacteria	 p__Firmicutes	 c__BRH-c20a	 o__BRH-c20a	 f__BRH-c20a	 g__BRH-c20a	 s__uncultured_bacterium	0.921625450457825
6a1043583c72bfaeeba158ffa9f1d520	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured		0.997168778089465
9d6d914a544c1e16e69d501d1f62a011	d__Bacteria	 p__Chloroflexi	 c__Ktedonobacteria	 o__Ktedonobacterales	 f__Ktedonobacteraceae	 g__HSB_OF53-F07		0.999999728755716
0b9df4931671a5f87e4e4db1fb754be4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Erwiniaceae			0.821711031369587
b6ad4594aef1a04bb7d1f4cf55915594	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Streptosporangiales	 f__Thermomonosporaceae	 g__Actinomadura		0.882421389935922
4cd84cbe741e39e27e62def5d7fec1e8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae	 g__Massilia		0.99329795078654
c08da34d2c61a0a153d6612c44c0b63f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cytophagaceae	 g__Siphonobacter	 s__Siphonobacter_sp.	0.999998454639183
06d05dab4132d5c32f19c4d3e6479aeb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium		0.997062492313902
b0d50c3422c37134b2eb822c1b2b2059	d__Bacteria	 p__Deinococcota	 c__Deinococci	 o__Deinococcales	 f__Deinococcaceae	 g__Deinococcus	 s__Deinococcus_citri	0.764630594704411
84bb6ac45384a4db07c6d9a6bbf4beef	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__uncultured	 s__Phytoplasma_sp.	0.995569542933837
9fe18511f8208e4da93572ca9dc0ac6c	d__Bacteria	 p__Armatimonadota	 c__Fimbriimonadia	 o__Fimbriimonadales	 f__Fimbriimonadaceae	 g__Fimbriimonadaceae		0.99289964635162
3998409dfb55457b456fd09ce3772111	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Methyloligellaceae	 g__Methyloligellaceae	 s__uncultured_bacterium	0.881442194912638
a738d2de8c4a58fee8c435602b551d3c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae			0.919742077312186
bed7ca72331bf068b68f3ceebdca8149	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__uncultured		0.999996837605744
8be3a02fd928c819261f8e95d350e28a	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__uncultured		0.999997350786538
003a80fa2cfee91b5519b6edcab86856	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__67-14	 g__67-14	 s__metagenome	0.792551540266236
6d9e8ce15483f5414d5635e879422e11	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured		0.955384019454119
5b9d3cfe913e773f6cf7f9361cb71e4c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter	 s__metagenome	0.942844240641566
33345eda00c45530d38e635395d47525	d__Bacteria	 p__Myxococcota	 c__Polyangia	 o__Polyangiales	 f__Phaselicystidaceae	 g__Phaselicystis	 s__uncultured_bacterium	0.701696043425228
8304bd43185ef54e5f7c333aaeab622d	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.999997512614107
82783f75eb59dc85cacf6aebb3a4342e	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Kineosporiales	 f__Kineosporiaceae	 g__Quadrisphaera		0.999944908983333
bbda87deae4b6591f8bf774ad8b23ef8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae			0.869576451560782
800aa04f36d1f2f2be19d943fe842dc1	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Solirubrobacter		0.999996348852315
483ae24a91b48f4f305d4db263622d02	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Halomonadaceae	 g__Halomonas		0.999046365298594
bf117dba50c5cc642e42e40f2e773d74	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae	 g__Vicinamibacteraceae	 s__uncultured_prokaryote	0.819314544796884
f64f95ff2bd79aaace65460b40b54b7e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae			0.886080077369815
0889a7d9d85e9d3f7b0b89194c1220b8	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Brevundimonas		0.999988039537156
4593f0295093fed066f55a436ca49960	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.957193771566211
fc934fcb272fa9b37156f93c38e5b658	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Subgroup_17	 f__Subgroup_17	 g__Subgroup_17		0.999999776312542
6c8944f767127e4cb665392b8103e233	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Sphingobacterium		0.999999998492536
01de8b16b063a5dc404a6ed7d06e3f2f	d__Bacteria	 p__Armatimonadota	 c__Armatimonadia	 o__Armatimonadales	 f__Armatimonadales	 g__Armatimonadales	 s__uncultured_bacterium	0.976724649309974
2e9059a34808012d12cf0be6f3a6ee1f	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Planctomycetales	 f__Rubinisphaeraceae	 g__SH-PL14	 s__metagenome	0.823814198894254
ffde4a0b2c19ca02a1522f58ba03d6ee	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Nitrosomonadaceae	 g__MND1		0.92707006182892
d4a559c4f7afd244148885fff30d07de	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus		0.937206885867403
901117ebf1248ba40e1e7728addb4ce1	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae	 g__Vicinamibacteraceae		0.962806244409271
6215396faa7460312afd27687ddb8a3d	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Streptomycetales	 f__Streptomycetaceae	 g__Streptomyces		0.973673007659841
367d68aaa65a9f7e5ca381a291f7cf42	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Mycobacteriaceae	 g__Mycobacterium		0.999969184388366
6eb2ef864f5eed904ff72063d46ea94d	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured	 s__uncultured_bacterium	0.902802501404854
46de8c59bd7c716a222c14771528f1cd	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured	 s__uncultured_Acidobacteriales	0.709627436806658
8e9339135fa9ee97db9acbd5cc519dd9	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__uncultured	 s__uncultured_soil	0.997436559821724
133a4e39b53acccb6ae97a6412218ce2	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Mycobacteriaceae	 g__Mycobacterium		0.999963668302087
4440d4a35f2404211126b127806380a3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Microscillaceae	 g__Chryseolinea	 s__uncultured_bacterium	0.726354822775825
1310fab3b11b7db1fff47ba448b0defb	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Acidibacter		0.999862031561469
9c505394b7445d6412136c555a7c68f8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.998735337561232
56028e12f3e065607fc96a65ee26f0ac	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae			0.88746957364338
44ef894a70c6159c90dd1313f67d492c	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micromonosporales	 f__Micromonosporaceae	 g__Micromonospora		0.788293742518556
f55fd1ae3bba3ed9d431732ab78fc931	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales				0.999989114982337
bf338cbce2462141b820cfa44eced725	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__uncultured	 s__bacterium_enrichment	0.982176136483557
967267bef71cc6de6ebff83579fd269d	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured	 s__uncultured_Acidobacteriales	0.776103167870398
d01524e8b2ecf38f610a8479de424999	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae	 g__Vicinamibacteraceae		0.988880213449085
b42bec2e5dc1690bd8c83d98499ffdc7	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Kineosporiales	 f__Kineosporiaceae	 g__Quadrisphaera		0.999954367918146
858a768f024b3345c101e92a9ca47a47	d__Archaea	 p__Crenarchaeota	 c__Nitrososphaeria	 o__Nitrosotaleales	 f__Nitrosotaleaceae	 g__Candidatus_Nitrosotalea	 s__uncultured_archaeon	0.876538673006086
e71c05ff51e884a8086dc52c31b7b736	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pirellula		0.999975248090828
cd7de8e338cd215039636eccc2dd362f	d__Bacteria	 p__NB1-j	 c__NB1-j	 o__NB1-j	 f__NB1-j	 g__NB1-j		0.995476960438972
95eec3dad52ce93512a7fa2d56f1f409	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.903238839045187
012481c6c07326d08b0c74ef7ab8506e	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardia		0.999039316359148
c9814c6a8759fa12dde9e1e05ceb8239	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.980640514145106
01d413ff9c4ca5914620ea8af9756e25	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Azospirillales	 f__Azospirillaceae	 g__Azospirillum		0.999998993628588
6373bee530e812514d000a05e738e5ea	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Mucilaginibacter		0.998538157673146
306d25a7785dd2c840a0f7ccbcce5ee8	d__Bacteria	 p__Chloroflexi	 c__KD4-96	 o__KD4-96	 f__KD4-96	 g__KD4-96		0.99998253971624
1c3fa38f870fa7d3a545b19ee33bb727	d__Bacteria	 p__Chloroflexi	 c__AD3	 o__AD3	 f__AD3	 g__AD3	 s__uncultured_forest	0.946309707446704
8991d2f15596254d919837268a29ca74	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Geodermatophilaceae	 g__Blastococcus		0.985032316373426
5137b9509a0fbd52d41b660eb4eb23a9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter	 s__Acinetobacter_indicus	0.770173465123418
db5ace491612a37b53fea6ca47fe04db	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__Anaerolineales	 f__Anaerolineaceae			0.89808015538379
2bc7a5c0d2bf55e2a76481cfca38a86c	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micromonosporales	 f__Micromonosporaceae			0.988188899653227
ad7e506d123b0893dd29cc0176a8b188	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Hordeum_vulgare	0.880334649408207
582ad31889e61d19a735d6b83aa8431b	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Pirellulales	 f__Pirellulaceae	 g__Pir4_lineage	 s__uncultured_Planctomycetaceae	0.787595860063032
391868940168bb36679fcd34350f8ee5	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Hordeum_vulgare	0.88033465736186
3c1d0521bed02ba33074cd39f0ef3c97	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Stenotrophomonas		0.999516388418687
15dcfca2824edfc142ab0609554a2cd0	d__Bacteria	 p__Chloroflexi	 c__KD4-96	 o__KD4-96	 f__KD4-96	 g__KD4-96	 s__uncultured_Anaerolineaceae	0.963541423764964
b64b157dac083afaecd88190352de819	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter		0.999979233502755
9a9b7342da617b0768da9a019419b3e9	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__uncultured	 g__uncultured	 s__uncultured_Acidobacteria	0.701688827558032
7d42e8b6d7c47171761614970e108e4b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae	 g__Undibacterium		0.998693549408213
79310da78f6d2c801a41ccb4565de5be	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Hordeum_vulgare	0.888569305118964
876a73363beee3b6c6a5bbb61207e9fd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.999982715274636
94aea20b05a19f5172c964aaa2c69a00	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Edaphobaculum	 s__uncultured_Bacteroidetes	0.743775590375744
95217e025e4fdb04b746441d1cef2637	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Spirosomaceae	 g__Spirosoma		0.999999981855962
ee12da42623bb3f43fe3ed7389a9f138	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__Sphingomonas_koreensis	0.790031895467969
2a4cc8cbdca2b1f22b53b2d69e0291bd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Methylophilaceae			0.999995565843611
36bbc371158da3073b9352cf089a87c8	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae	 g__Nocardioides		0.999994619255472
cb814a42f17aa0c176b25bbb98b3632f	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter		0.999999970993304
ff1e62edd4331742508113e63a8cee3e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter		0.99999889269812
508b7bb278fb9a16efd63673f61399ca	d__Archaea	 p__Halobacterota	 c__Methanosarcinia	 o__Methanosarciniales	 f__Methanosaetaceae	 g__Methanosaeta	 s__Methanothrix_thermoacetophila	0.998425327549463
73b98bbe92b969ca19299de71406e460	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Azospirillales	 f__Azospirillaceae	 g__Azospirillum		0.999999051544738
c64bcae935c7dd24af1ebabcc24726b7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Methyloligellaceae	 g__Methyloligellaceae	 s__uncultured_bacterium	0.829379401957098
cbee06f37989ec2282229ccfaa2b9882	d__Bacteria	 p__Chloroflexi	 c__Gitt-GS-136	 o__Gitt-GS-136	 f__Gitt-GS-136	 g__Gitt-GS-136	 s__uncultured_Caldilineaceae	0.938986297955637
ab2d32624cf5bb506ede88c4e79ffd5c	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__IMCC26256	 f__IMCC26256	 g__IMCC26256	 s__uncultured_Ferrimicrobium	0.72188035061084
afa14c484bc3f640ff51b7dc0e2cfeeb	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Subgroup_2	 f__Subgroup_2	 g__Subgroup_2		0.999999999989719
be07f587c6dad98e022f8a620a944ccf	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium		0.999951193648446
f50b5c79099ea1ceb5aa671b5f09b033	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Candidatus_Udaeobacter		0.99999369626211
4f848dad2caa2e83ded4e5dea3ac9e81	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__KF-JG30-C25	 f__KF-JG30-C25	 g__KF-JG30-C25	 s__uncultured_organism	0.999999063642631
256e7678e7fb1da7d4a8fca54ff326f1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Salinisphaerales	 f__Solimonadaceae	 g__Polycyclovorans	 s__uncultured_Xanthomonadales	0.963507701940913
7d1cf501d1d82c2763d9cb2a9eede81d	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium		0.999956393128558
a65b440f458a79760c8789651bf98bd7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas		0.999462903330813
b632100b7fe0cdeca7618edb51ecc033	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__Vicinamibacteraceae	 g__uncultured	 s__uncultured_Acidobacteriales	0.884753490240762
65fc42d517e4add697804f668079919e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium		0.999953561362538
ebd02984d8662a8010afd2928e7b7dfa	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales				0.999725278851638
cf58344f91ec2de017daee8cc93cad67	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae	 g__uncultured	 s__uncultured_bacterium	0.852477839873536
26b07f644723fd77921f97336bd62d57	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter		0.999999098301852
16a896038c713e0cfb1dbc1229ceaef2	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Edaphobaculum		0.9900072247359
d3cb6c4c7241a3d5625ba09e3528b177	d__Bacteria	 p__Planctomycetota	 c__Planctomycetes	 o__Gemmatales	 f__Gemmataceae			0.999999725081866
6917439107c80c5a93505aa7694f8dec	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae	 g__Herbaspirillum		0.763907158753731
666d23d6f40f19380d8f6af88f9fbd39	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Marinobacteraceae	 g__Marinobacter		0.99949481961793
cac7d1575c9c7406e42ac244e0ac8f3e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Pedobacter		0.994326532087406
543b4b3372e83fc9debaf6871172e037	d__Bacteria	 p__Myxococcota	 c__Polyangia					0.996810270565482
1c409a1e1dca6588fbb07179509e7579	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Yersiniaceae	 g__Serratia		0.779949399855421
0f8a20e5963ada6e30da43da0666e686	d__Bacteria	 p__Acidobacteriota	 c__Blastocatellia					0.953427298851205
2a147dc547a0fe52127ba8cbb2e998be	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas		0.999996097786628
df9829d1474510c743003c7631c4328d	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Lactobacillaceae	 g__Lactobacillus	 s__Lactobacillus_iners	0.998880152551957
e29d0f59c99f22d7219fe07e8a712f6b	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__WD2101_soil_group	 g__WD2101_soil_group		0.999989725246558
bfc814ee138790ba5dd0d82c053c681f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae			0.999814860033056
38fdf84acf4c27ece2c3423b5efac501	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Kaistiaceae	 g__Kaistia		0.999995759249353
ced22963d9e32cbf79101cd21c89f831	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Paenarthrobacter		0.908438588933283
eb4eff60a9ff3174cecd2801ceedf467	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Sutterellaceae	 g__uncultured		0.995355858874255
0c454bdc0de8b91c644be5744ab42048	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Nitrosomonadaceae	 g__Ellin6067		0.999983698540469
ab5a2c1d0ac04959a356cfd5f9867d65	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	 s__Rhizobiales_bacterium	0.814044058514161
2db2245701e75cb0069db81d211186ac	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	 s__Rhizobiales_bacterium	0.774045942652337
e6c4e7e05dc902b14b8e960ee87b10ae	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Hyphomicrobiaceae	 g__Filomicrobium	 s__uncultured_compost	0.999913199335337
0e8d424752da460e2cc303cf93194090	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae			0.999997545384616
6b9c0c0b382eca68aa9ee30958cef431	d__Bacteria	 p__Chloroflexi	 c__KD4-96	 o__KD4-96	 f__KD4-96	 g__KD4-96		0.999999885328152
5bb0b5f4571b9943c2f850ad40f50769	d__Bacteria							0.961803862148394
8e1aa99a29c993ed9c1e11a99b25b422	d__Bacteria	 p__Chloroflexi	 c__Anaerolineae	 o__SBR1031	 f__A4b	 g__A4b	 s__uncultured_bacterium	0.798863552472827
3baaae78a8c6e8b68340cd52b9504c10	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__uncultured		0.999996781021041
433345244498e2cd0ce5328709ffb3fa	d__Bacteria	 p__Bdellovibrionota	 c__Bdellovibrionia	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__uncultured_bacterium	0.702221833037352
64f2dc6301d2cbb1dc2c7e22b1a34309	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Hymenobacteraceae	 g__Hymenobacter		0.999999720226347
