"","V1","V2"
"IAH4-2-1153",0.00765363576723452,-0.000639500288254691
"IAH4-2-1174",0.00718212359319754,-0.000581983836326734
"IAH4-2-1187",0.000147238029443384,-0.00059343165701261
"IAH4-2-1218",-0.0138577974932378,-0.00104265911936007
"IAH4-2-1220",0.00778637282721685,-0.000708077754057431
"IAH4-2-1290",0.0107061249706793,-0.0014253367231607
"IAH4-2-1336",-0.00291336762326275,-0.00184605837246696
"IAH4-2-1378",0.00825281845169578,-0.000810162189981648
"IAH4-2-1390",-0.0435377139887687,-0.00377244608089766
"IAH4-2-1401",-0.00141607186219769,-0.00103171289932953
"IAH4-2-1405",0.00782531242898528,-0.000676377851990339
"IAH4-2-1409",0.0117638712682807,-0.00365516851057711
"IAH4-2-1414",0.00718212359319754,-0.00058198383632673
"IAH4-2-1444",-0.085910336807359,-0.000123694087842985
"IAH4-2-1460",-0.0404922504216235,-0.000395442221423265
"IAH4-2-1494",0.00745317386580353,-0.000744176047017203
"IAH4-2-1498",0.0136880716564392,-0.00151612085884657
"IAH4-2-1516",0.00718212359319755,-0.000581983836326733
"IAH4-2-1526",0.0183418881267941,-0.00950993911806007
"IAH4-2-1534",0.00789561897550577,-0.00100571904391905
"IAH4-2-1536",-0.0100501508802689,-0.00107678255000627
"IAH4-2-1570",0.00318114242505378,-0.00326918217465778
"IAH4-2-802",-0.0619424297221179,-0.000164110001075016
"IAH4-2-821",0.00775562946495797,-0.000631660269796642
"IAH4-2-848",0.0128454767591773,-0.00146319728824798
"IAH4-2-854",0.011429989643465,-0.00556157200940075
"IAH4-2-941",0.0100338819672229,-0.00110657187361731
"IAH4-2-942",0.0101784358594781,-0.000268391356453677
"INH1-1-102",0.00933013786533775,-0.00182847496843738
"INH1-1-127",0.00718212359319756,-0.000581983836326735
"INH1-1-145",0.00567852691610045,-0.00199765132442799
"INH1-1-17",0.0073411220390717,-0.000595402659137752
"INH1-1-172",-0.00337733566540284,-0.00241363396950721
"INH1-1-206",-0.00858255919652028,-0.00147395693975231
"INH1-1-26",0.00752629940314828,-0.00109910616640495
"INH1-1-55",0.00608863212000997,-0.000903368869912964
"INH1-1-58",0.00718212359319757,-0.000581983836326733
"INH1-1-6",0.00792338078484785,-0.000769390770721407
"INH1-1-66",0.00799964286546825,-0.000651237011173113
"INH1-1-97",0.00864703065693313,-0.000820506285104842
"INH1-2-260",0.00843492981611835,0.0333127653038725
"INH1-2-265",0.00855791991071932,-0.00111659252190458
"INH1-2-301",0.00718212359319757,-0.000581983836326738
"INH1-2-306",0.00718212359319757,-0.000581983836326738
"INH1-2-319",0.00359914278905852,-0.00104423415912081
"INH1-2-395",0.00713899416748611,-0.000614057167708178
"INH1-2-428",0.00433564514811161,-0.00104691901338874
"INH1-2-430",0.0110137637144202,-0.000957000606692306
"INH1-2-445",-0.00270470578817961,0.000626467113188019
"INH1-2-449",0.00726949862014273,-0.00112557055525693
"MIH1-1-144",-0.0110317450014651,-0.000729735814102298
"MIH1-1-178",0.00812282375652436,-0.00112713089342328
"MIH1-1-212",0.00920753073494266,-0.000567594434450614
"MIH1-1-217",0.00791393715074999,-0.000906736315988119
"MIH1-1-28",0.00791468501452378,-0.000661393398200663
"MIH1-1-6",-0.0569854591439813,-0.00075463076206634
"MIH1-1-8",-0.118270086254155,-0.000122642416737155
"MIH1-2-296",0.00371409405446678,-0.000962683628697734
"MIH1-2-367",0.0541071035810264,-0.00812560336700727
"MIH1-2-429",0.00718212359319758,-0.000581983836326739
"MIH1-2-454",0.00564390040018299,-0.00105829821332291
"MIH1-2-471",0.0111219138553276,-0.00311892662611133
"MIH1-2-474",0.0534128973739887,-0.00804137299636085
"MNH1-1-140",0.00925679275882432,-0.000914954438514189
"MNH1-1-175",0.000139830197458082,-0.000622102428421546
"MNH1-1-185",0.00765215590505525,-0.000627110626389498
"MNH1-1-189",0.00750538300936844,-0.000609290980715527
"MNH1-1-221",0.00922615934655136,-0.00231679235565026
"MNH1-1-24",0.00750538300936844,-0.000609290980715526
"MNH1-1-259",0.00863982251672437,-0.000860557314466035
"MNH1-1-274",0.00718212359319757,-0.000581983836326737
"MNH1-1-286",0.0184359702896312,-0.0050039570983924
"MNH1-1-345",0.00882113268201894,-0.000871275739612426
"MNH1-1-347",-0.0018907591930518,-0.00124294293498028
"MNH1-1-353",0.00718212359319757,-0.000581983836326736
"MNH1-1-376",0.00403646505461037,-0.00140140590724998
"MNH1-1-460",-0.0226363036648248,-0.00069607750522561
"MNH1-1-475",0.0081857754444671,-0.00066823532258727
"MNH1-1-476",0.00718163699197103,-0.00105804628845514
"MNH1-1-491",0.00849830591518244,-0.000895242975238456
"MNH1-1-514",0.00491449035174008,-0.00115847838226641
"MNH1-1-54",0.00819760353956239,-0.000770562234509254
"MNH1-1-542",0.00977071098775592,-0.00142421107444908
"MNH1-1-552",0.00939806317652279,-0.0010135735539505
"MNH1-1-573",0.00745922973168199,-0.000777425602514763
"MNH1-1-615",0.00718212359319756,-0.000581983836326735
"MNH1-1-632",0.0107383109934939,-0.00280125780012542
"MNH1-1-635",0.00729746039721303,-0.000593273799566617
"MNH1-1-642",0.0123126774589495,-0.00403489415415264
"MNH1-1-695",0.00783402082577815,-0.000933694913496916
"MNH1-1-699",0.00809990192232988,-0.000842231584313663
"MNH1-1-701",0.00734112203907169,-0.000595402659137751
"MNH1-1-74",0.00718212359319756,-0.000581983836326733
"MNH1-1-758",0.00821336365335428,-0.000772631577915452
"MNH1-1-769",0.00408409449691,-0.000997974448459948
"MNH1-1-85",0.00512228373271687,-0.000607076276750239
"MNH1-1-86",0.00966889479986052,-0.00145590524283883
"MNH1-1-94",0.00718212359319756,-0.000581983836326735
"MNH1-2-1017",0.00824662986778512,-0.00074442498785641
"MNH1-2-1039",0.00718212359319756,-0.000581983836326735
"MNH1-2-1136",0.00650135193721641,-0.00085836974462264
"MNH1-2-1139",0.00826336424053008,-0.000726517689499962
"MNH1-2-1143",0.00699748489307991,-0.000965457986808011
"MNH1-2-1157",0.00309218290682263,-0.000986945938281318
"MNH1-2-1187",0.018029627395241,-0.00900438076971982
"MNH1-2-1276",0.00308646427640109,-0.000880441213561237
"MNH1-2-1298",0.00791531664976975,-0.000716971840247048
"MNH1-2-1305",0.00758056250785132,-0.000619313814125311
"MNH1-2-1307",-0.0672928623493503,0.0743305328221944
"MNH1-2-1319",0.0079962009636173,-0.000679544009517005
"MNH1-2-1323",0.00757587257408988,-0.000747018185283287
"MNH1-2-1343",0.0070654794054916,-0.000596444836964471
"MNH1-2-1413",0.00946457878156119,-0.00127211073158743
"MNH1-2-1427",0.00820428912878399,-0.00073702343580794
"MNH1-2-1464",0.00440544459998154,-0.000933799041140045
"MNH1-2-1465",0.0108597624207512,-0.00309275185702627
"MNH1-2-1479",0.0101385829018413,-0.00106887206560442
"MNH1-2-1489",0.00847954196709697,-0.000718063092386128
"MNH1-2-1518",0.00718212359319755,-0.000581983836326725
"MNH1-2-1521",0.0089698840344917,-0.00146411979637477
"MNH1-2-1590",0.00321781503438668,-0.00104469736877367
"MNH1-2-847",0.00718212359319755,-0.000581983836326724
"MNH1-2-856",0.0106734686130912,-0.00236770306210743
"MNH1-2-892",0.00718212359319754,-0.000581983836326726
"MNH1-2-909",0.00718212359319755,-0.000581983836326726
"MNH1-2-919",0.00351218874900817,-0.00125604798327359
"MNH1-2-959",0.00733503770120629,-0.000595506263664788
"MNH1-2-992",0.00718212359319755,-0.000581983836326726
"MOH1-1-118",-0.0754217329278715,0.000392993746512448
"MOH1-1-149",0.00684161622955677,-0.000975914513482553
"MOH1-1-186",0.00718212359319755,-0.000581983836326726
"MOH1-1-20",-0.00745248498457994,-0.00171624768925059
"MOH1-1-206",-0.124920407995305,0.00129396441582277
"MOH1-1-259",0.000802776847064884,-0.0028882282078513
"MOH1-1-268",0.00718212359319754,-0.000581983836326727
"MOH1-1-277",0.00880055767548471,-0.000733283731349748
"MOH1-1-285",0.00601643548874738,-0.000856661242157433
"MOH1-1-303",0.00919505810618087,-0.00127564072983688
"MOH1-1-31",0.00718212359319754,-0.000581983836326725
"MOH1-1-344",-0.0435175140453348,-0.00196460958445095
"MOH1-1-357",-0.0181321802884416,-0.000774377639893225
"MOH1-1-367",0.00924960776969189,-0.00117972660355941
"MOH1-1-4",0.00718212359319755,-0.000581983836326725
"MOH1-1-58",0.00810645972203066,-0.00072758001599014
"MOH1-1-91",-0.00796336802180539,-0.00133371241000016
"MOH1-1-98",0.00751695009817825,-0.000618715577288559
"MOH1-2-1005",0.00856860190992019,-0.00112290482309585
"MOH1-2-1021",0.00893663887462329,-0.00111218243068749
"MOH1-2-1037",0.0052392974964328,-0.00122973676171181
"MOH1-2-1115",0.00718212359319755,-0.000581983836326723
"MOH1-2-1154",0.00422548181516946,-0.000872322570840773
"MOH1-2-1188",-0.0113044000328099,-0.00133583347621905
"MOH1-2-1197",0.0073280200685575,-0.000600219506828654
"MOH1-2-803",0.007246970537061,-0.000587453742862993
"MOH1-2-823",0.00718212359319755,-0.000581983836326722
"MOH1-2-886",-0.00700971739847412,-0.000680793308157158
"NCH1-1-109",-0.0527931111356435,-0.00265977884525199
"NCH1-1-138",0.00718212359319755,-0.000581983836326723
"NCH1-1-150",0.0125994780649596,-0.00384572358058587
"NCH1-1-155",0.00718212359319755,-0.000581983836326724
"NCH1-1-171",0.00718212359319755,-0.000581983836326726
"NCH1-1-198",-0.0252294361420921,-0.00133951680532142
"NCH1-1-200",0.00311217824824777,-0.000605436525011339
"NCH1-1-204",0.0104760806543441,-0.00574511554903362
"NCH1-1-219",0.00808667616111468,-0.000658647589879588
"NCH1-1-230",0.00718212359319756,-0.000581983836326724
"NCH1-1-240",-0.0607439346902803,-0.00288104031398635
"NCH1-1-249",0.00718212359319756,-0.000581983836326725
"NCH1-1-250",0.00718212359319756,-0.000581983836326725
"NCH1-1-276",0.00718212359319757,-0.000581983836326724
"NCH1-1-278",0.00799964286546824,-0.000651237011173107
"NCH1-1-282",0.00718212359319756,-0.000581983836326726
"NCH1-1-288",0.00771818995706286,-0.000632267425907996
"NCH1-1-298",0.0101204388605802,-0.0057058662522926
"NCH1-1-332",0.00793225890187195,-0.000651938393619383
"NCH1-1-358",0.00718212359319757,-0.000581983836326729
"NCH1-1-382",0.00884868331831963,-0.000723843985692614
"NCH1-1-388",0.00718212359319757,-0.000581983836326728
"NCH1-1-395",0.00718212359319757,-0.000581983836326727
"NCH1-1-420",0.00763301511372541,-0.000621770921671652
"NCH1-1-428",0.00718212359319757,-0.000581983836326726
"NCH1-1-43",0.00718212359319757,-0.000581983836326728
"NCH1-1-437",0.00718212359319757,-0.000581983836326728
"NCH1-1-45",0.00712559760861204,-0.000976105940012129
"NCH1-1-453",0.00884868331831963,-0.000723843985692619
"NCH1-1-456",0.00804907752325751,-0.00067578775814808
"NCH1-1-457",0.00718212359319757,-0.000581983836326726
"NCH1-1-472",0.00718212359319757,-0.000581983836326727
"NCH1-1-487",0.0074467934012521,-0.000604334247460474
"NCH1-1-50",0.00718212359319757,-0.000581983836326726
"NCH1-1-91",0.00718212359319757,-0.000581983836326729
"NCH1-1-96",-0.0168606104576905,-0.000990630353569867
"NCH1-2-848",0.00718212359319758,-0.00058198383632673
"NCH1-2-859",0.00734112203907168,-0.000595402659137742
"NCH1-2-862",0.00718212359319758,-0.000581983836326727
"NCH1-2-874",0.00718212359319758,-0.000581983836326726
"NCH1-2-896",0.00773276011393662,-0.00103058292731521
"NCH1-2-898",0.00718212359319758,-0.000581983836326728
"NCH1-2-906",0.00718212359319758,-0.000581983836326728
"NCH1-2-953",0.0107193529034069,-0.000886224664137304
"NCH1-2-961",0.00718212359319758,-0.000581983836326728
"NCH1-2-968",0.00718212359319758,-0.000581983836326728
"NCH1-2-975",0.00718212359319758,-0.000581983836326727
"NCH1-2-989",0.00565727410572862,-0.00120218343859397
"NEH1-1-123",0.00724697053706103,-0.000587453742862997
"NEH1-1-125",0.00718212359319758,-0.000581983836326728
"NEH1-1-135",0.0077801369458037,-0.000756992095944945
"NEH1-1-145",0.00831438282951259,-0.000882090954472642
"NEH1-1-149",0.00762511317454068,-0.00152435321126703
"NEH1-1-16",0.00718212359319758,-0.000581983836326728
"NEH1-1-184",0.00730324551026519,-0.000592203845166843
"NEH1-1-198",0.00444268882525395,-0.000619732764884809
"NEH1-1-28",0.00718212359319758,-0.000581983836326727
"NEH1-1-35",0.00718212359319758,-0.000581983836326729
"NEH1-1-53",0.00718212359319758,-0.000581983836326729
"NEH1-1-55",0.0090348706833668,-0.00157875819490325
"NEH1-1-72",0.00808667616111467,-0.000658647589879585
"NEH1-1-76",0.00718212359319759,-0.000581983836326729
"NEH1-1-79",0.00739993716060213,-0.000647743102773616
"NEH1-1-85",0.00718212359319758,-0.000581983836326726
"NEH1-1-89",0.00718212359319758,-0.000581983836326728
"NEH1-2-210",0.00718212359319758,-0.00058198383632673
"NEH1-2-220",0.00759830714261625,-0.000617455501656224
"NEH1-2-231",0.00733405452868284,-0.000596218335618826
"NEH1-2-233",0.00772331271301966,-0.000645920534261961
"NEH1-2-248",0.00746734037165409,-0.00065194511369842
"NEH1-2-254",0.00718212359319758,-0.000581983836326728
"NEH1-2-279",0.00718212359319758,-0.00058198383632673
"NEH1-2-288",0.00718212359319758,-0.00058198383632673
"NEH1-2-300",0.00718212359319758,-0.00058198383632673
"NEH1-2-314",0.00718212359319759,-0.000581983836326729
"NEH1-2-346",0.00718212359319759,-0.00058198383632673
"NEH1-2-347",0.00718212359319759,-0.000581983836326731
"NEH1-2-355",0.00718212359319759,-0.00058198383632673
"NEH1-2-372",0.00718212359319759,-0.000581983836326731
"NEH1-2-381",0.00760983008260618,-0.000630846661432434
"NEH2-1-105",0.00718212359319759,-0.00058198383632673
"NEH2-1-106",0.00718212359319759,-0.00058198383632673
"NEH2-1-120",0.00718212359319759,-0.000581983836326729
"NEH2-1-136",0.00718212359319759,-0.00058198383632673
"NEH2-1-167-1",0.00687708702607895,-0.000636495960594435
"NEH2-1-174-1",0.0071821235931976,-0.000581983836326732
"NEH2-1-18",0.00718212359319759,-0.000581983836326729
"NEH2-1-183-1",0.0164147759302467,-0.0046493338438286
"NEH2-1-198-1",0.0071821235931976,-0.000581983836326734
"NEH2-1-2",0.0071821235931976,-0.000581983836326732
"NEH2-1-27",0.0071821235931976,-0.000581983836326732
"NEH2-1-34",0.0083870346800132,-0.000769627771366916
"NEH2-1-42",0.0071821235931976,-0.000581983836326733
"NEH2-1-48",0.00718212359319759,-0.000581983836326732
"NEH2-1-89",0.0071821235931976,-0.000581983836326732
"NEH2-1-93",0.0071821235931976,-0.000581983836326733
"NEH2-2-251",0.0071821235931976,-0.000581983836326734
"NEH2-2-258",0.00665406508870624,-0.000869862567148437
"NEH2-2-261",0.001520409076454,-0.00480064651654116
"NEH2-2-266",0.0071821235931976,-0.000581983836326732
"NEH2-2-290",0.00759485431099016,-0.000780726049177089
"NEH2-2-331",-0.312871683950633,-0.00924626434836657
"NEH2-2-345",-0.26900049011508,-0.00907514947811348
"NEH2-2-360",0.00929046331523419,-0.00161555523974313
"NEH2-2-369",0.00718212359319757,-0.000581983836326735
"NEH2-2-392",0.0831375451701319,-0.0118003878295103
"NYH2-1-127",0.00663737720081479,-0.000624633509852096
"NYH2-1-178",0.168113484448307,-0.149968080851136
"NYH2-1-215",0.168113484448307,-0.149968080851136
"NYH2-1-293",0.00820002416462941,-0.000974475859343576
"NYH2-1-296",0.00718212359319756,-0.000581983836326724
"NYH2-2-411",0.124355951487231,-0.0452723558265579
"NYH2-2-429",0.123207665597008,-0.0447523480323376
"NYH2-2-479",0.00741752009464168,-0.000650922065855816
"NYH2-2-539",-0.0655556798485915,-0.00854583269008591
"NYH2-2-622",0.00718212359319756,-0.000581983836326723
"NYH2-2-657",0.00718212359319756,-0.000581983836326723
"NYH2-2-702",0.00824097557170726,-0.000683090727508124
"NYH2-2-705",0.00718212359319756,-0.000581983836326725
"NYH2-2-713",0.00359096394499181,-0.00160987630427989
"NYH2-2-793",0.00865137394578262,0.00205906450965444
"NYH3-1-107",0.120626011306625,-0.100865849310882
"NYH3-1-192",0.120227515325135,-0.0780419045724439
"NYH3-1-202",0.00593111871446421,-0.00131927109880637
"NYH3-1-293",0.00837120098304854,-0.000930636983161818
"NYH3-1-349",0.116051673475628,-0.10059909539141
"NYH3-1-377",0.00763840675134727,-0.00104677511572677
"NYH3-1-379",0.00718212359319754,-0.000581983836326705
"NYH3-2-411",0.00883699025909172,-0.00102781981885622
"NYH3-2-616",0.0297363996865613,-0.0158287008696861
"NYH3-2-705",0.00519995038419101,-0.000906815123698741
"NYH3-2-743",0.0831375451701319,-0.0118003878295104
"NYH3-2-754",0.124772657400915,-0.0819616108746511
"OHH1-1-1",0.102026834758725,-0.0178106878600402
"OHH1-1-118",0.00979134265980579,-0.000962586356349725
"OHH1-1-12",0.00699771217974638,-0.000927617061141827
"OHH1-1-171",-0.0728179168909607,0.00855336540495781
"OHH1-1-181",0.00843050154201285,-0.00183071611156198
"OHH1-1-19",0.0131675587724589,-0.0103092110220884
"OHH1-1-226",0.00724866847432074,-0.000590017738125678
"OHH1-1-76",0.00746223970981995,-0.000934326545998022
"OHH1-1-78",0.0618228678081281,-0.00724656547207808
"OHH1-1-9",0.0108648751851313,-0.00101451835923237
"OHH1-2-252",0.00844167059872867,-0.0014678523923704
"OHH1-2-308",0.00931377493643247,-0.00179252429313606
"OHH1-2-343",0.102026834758725,-0.0178106878600401
"OHH1-2-370",-0.046895219710484,-0.00276093777034094
"OHH1-2-389",0.0157285655586801,-0.00147938728339913
"OHH1-2-408",-0.135546536208769,-0.00267747505631837
"OHH1-2-419",0.061822867808128,-0.00724656547207811
"OHH1-2-435",-0.256123930144348,-9.75160280424465e-05
"SCH1-1-107",0.00681409491250427,-0.000654533651191213
"SCH1-1-110",-0.00208123845611978,-0.00187520587047224
"SCH1-1-115",0.00281079396383044,-0.00372658604192283
"SCH1-1-13",0.0202140128976188,-0.0194313320696391
"SCH1-1-156",-0.0112270499490505,-0.00401372843128362
