"","V1","V2"
"NCH1-1-159",0.301493058486433,-0.024041326071196
"NCH1-1-171",0.00326338144935748,0.0827934255586248
"NCH1-1-198",0.237971484446952,0.0235306918217593
"NCH1-1-200",0.276053109698385,0.100550699374633
"NCH1-1-204",0.149699316249785,-0.075142058072209
"NCH1-1-219",0.32443407817101,0.0545808352867384
"NCH1-1-230",0.290331392791661,-0.00493316205722011
"NCH1-1-240",0.291661544436086,0.0496620127465122
"NCH1-1-249",0.181082726146234,0.0887508100645575
"NCH1-1-250",0.314098954254674,-0.0258302778785769
"NCH1-1-276",0.244268581354718,0.0881856530177224
"NCH1-1-278",0.327795161990061,0.0761039654756529
"NCH1-1-282",0.271008443725968,0.005955221098326
"NCH1-1-288",0.278727056050724,0.00451067606403418
"NCH1-1-298",-0.15433221013902,-0.204665466872634
"NCH1-1-332",0.338398925538772,0.0362722086949317
"NCH1-1-358",0.241105719843203,0.0357227726637794
"NCH1-1-382",0.338393656094895,0.0462738790487876
"NCH1-1-388",0.314108617776368,0.111728689682764
"NCH1-1-395",0.308809190708977,-0.0190339487980562
"NCH1-1-420",0.319185152125435,-0.0202189416245877
"NCH1-1-428",0.260205995502979,0.0458179286001056
"NCH1-1-43",0.24878633877618,0.0643795655121263
"NCH1-1-437",0.231780463610499,-0.0558168918329163
"NCH1-1-45",-0.255199419813681,0.235992666112121
"NCH1-1-453",0.233637281575391,0.0473892986313492
"NCH1-1-456",0.224520337915841,0.0622995922799105
"NCH1-1-457",0.224312654704628,0.177096483697646
"NCH1-1-472",0.0500387352001727,0.222325408413838
"NCH1-1-487",0.292389513982992,0.0273529531166958
"NCH1-1-50",0.0375385700496306,0.144736958154776
"NCH1-1-91",0.172542160894778,0.0566943349158143
"NCH1-1-96",-0.15670785189419,-0.0691507672315818
"NCH1-2-848",0.335579044633497,0.0198782747520255
"NCH1-2-859",0.326753729996613,0.00862092173735941
"NCH1-2-862",0.246455555698636,-0.0419247662684174
"NCH1-2-874",0.30165279214584,-0.00294868775879337
"NCH1-2-896",0.331935880450807,0.0261412931724501
"NCH1-2-898",0.205197634127438,-0.0382572178006218
"NCH1-2-906",0.254371510485363,0.070451256290082
"NCH1-2-953",0.276253262353224,0.134348996373871
"NCH1-2-961",0.245039095758412,0.0109451070134298
"NCH1-2-968",0.138047730579651,0.155404860069366
"NCH1-2-975",0.278511200928213,0.0179433087592983
"NCH1-2-989",0.034702833693943,-0.0611182588723879
"NEH1-1-123",0.240576601976271,0.0611434348471307
"NEH1-1-125",0.214563500979961,0.172183208474683
"NEH1-1-135",0.211425945961697,0.0585746651654854
"NEH1-1-145",0.0827404805647277,0.0398017192829614
"NEH1-1-149",0.0798878868189972,0.134832803726537
"NEH1-1-16",0.152429879835107,0.100903565693984
"NEH1-1-184",0.254269727429439,0.0292710128503367
"NEH1-1-198",0.242158284644619,0.00234532644859913
"NEH1-1-28",0.188015904527629,0.0748693666732954
"NEH1-1-35",0.0990001760235933,0.22338259898303
"NEH1-1-53",0.17276903966626,0.209346044548964
"NEH1-1-55",0.176169109253961,0.11220760020486
"NEH1-1-72",0.269689807816934,-0.0246477117810928
"NEH1-1-76",0.267033901335376,0.0249727283209148
"NEH1-1-79",0.304136842748232,0.00689811511105446
"NEH1-1-85",0.164148817255111,0.0915833346961479
