"","V1","V2"
"MNH1-1-635",0.0600679342872959,-0.209284644327328
"MNH1-1-642",-0.0123068131541196,-0.04887186331032
"MNH1-1-695",0.108354587895717,-0.0608656632909921
"MNH1-1-699",0.0823624625259184,-0.110090679837616
"MNH1-1-701",0.00403592891336644,-0.106462986663359
"MNH1-1-74",-0.0561013595420463,-0.0804120281461074
"MNH1-1-758",0.00708268189545254,-0.144239847506345
"MNH1-1-769",0.0708953243249876,-0.199573325583707
"MNH1-1-85",-0.0825080129149412,-0.345143902461537
"MNH1-1-86",0.0698363990589543,-0.0242664511877315
"MNH1-1-94",0.10936614872068,0.0913262500892119
"MNH1-2-1017",-0.101065431066184,-0.248250975836307
"MNH1-2-1039",0.00265173377011093,-0.125780702527637
"MNH1-2-1136",0.088568818639491,-0.152845012188294
"MNH1-2-1139",-0.0800444225968815,0.133753102892578
"MNH1-2-1143",0.0891771199041403,0.0775389304871028
"MNH1-2-1157",0.0312164342118346,-0.14545016107857
"MNH1-2-1187",0.0361173785915252,-0.161936374144574
"MNH1-2-1276",0.0168327569656781,-0.115536681774478
"MNH1-2-1298",-0.0867460615419096,-0.257532149601777
"MNH1-2-1305",-0.0679410107724153,-0.0927006285816044
"MNH1-2-1307",0.0930977169011778,-0.188192529275122
"MNH1-2-1319",0.0175825242017127,-0.244144363307785
"MNH1-2-1323",-0.0289625475719124,-0.228459180822047
"MNH1-2-1343",0.0255303220708254,-0.168134827819178
"MNH1-2-1413",-0.0992143339115831,-0.126560152387367
"MNH1-2-1427",0.0128595825505111,-0.00975235205956267
"MNH1-2-1464",-0.0944293795264688,-0.228104372037839
"MNH1-2-1465",-0.0787342352755487,-0.172727540943026
"MNH1-2-1479",0.108266775995598,-0.14626280151614
"MNH1-2-1489",0.0990321147986524,-0.061052751603019
"MNH1-2-1518",-0.0524905409535406,-0.194359947193805
"MNH1-2-1521",0.0746951558562482,-0.0688077523874429
"MNH1-2-1590",0.0296511030115263,-0.220880491385067
"MNH1-2-847",0.00587685912516815,-0.248744079849885
